transcript	module	goodGenes
Solyc09g010460.2.1	lightgreen	TRUE
Solyc09g010470.2.1	royalblue	TRUE
Solyc09g010510.2.1	turquoise	TRUE
Solyc09g010530.2.1	magenta	TRUE
Solyc09g010550.2.1	lightgreen	TRUE
Solyc09g010560.1.1	turquoise	TRUE
Solyc09g010660.2.1	turquoise	TRUE
Solyc09g010770.2.1	turquoise	TRUE
Solyc09g010930.2.1	turquoise	TRUE
Solyc09g010970.2.1	darkred	TRUE
Solyc09g011010.2.1	turquoise	TRUE
Solyc09g011030.2.1	turquoise	TRUE
Solyc09g011140.2.1	magenta	TRUE
Solyc09g011210.2.1	turquoise	TRUE
Solyc09g011220.2.1	turquoise	TRUE
Solyc09g011360.2.1	turquoise	TRUE
Solyc09g011450.2.1	turquoise	TRUE
Solyc09g011480.2.1	magenta	TRUE
Solyc09g011600.2.1	turquoise	TRUE
Solyc09g011730.2.1	turquoise	TRUE
Solyc09g011760.2.1	turquoise	TRUE
Solyc09g011880.2.1	turquoise	TRUE
Solyc09g013130.2.1	darkred	TRUE
Solyc09g013150.2.1	turquoise	TRUE
Solyc09g014170.2.1	turquoise	TRUE
Solyc09g014350.2.1	royalblue	TRUE
Solyc09g014400.2.1	turquoise	TRUE
Solyc09g014500.2.1	magenta	TRUE
Solyc09g014730.2.1	magenta	TRUE
Solyc09g014740.2.1	magenta	TRUE
Solyc09g014760.2.1	darkred	TRUE
Solyc09g014770.2.1	turquoise	TRUE
Solyc09g014780.2.1	lightgreen	TRUE
Solyc09g014790.2.1	turquoise	TRUE
Solyc09g014900.2.1	turquoise	TRUE
Solyc09g015000.2.1	turquoise	TRUE
Solyc09g015020.1.1	turquoise	TRUE
Solyc09g015120.2.1	lightgreen	TRUE
Solyc09g015140.2.1	darkred	TRUE
Solyc09g015360.2.1	greenyellow	TRUE
Solyc09g015380.1.1	turquoise	TRUE
Solyc09g015470.2.1	turquoise	TRUE
Solyc09g015490.2.1	turquoise	TRUE
Solyc09g015650.2.1	greenyellow	TRUE
Solyc09g015660.2.1	darkred	TRUE
Solyc09g015670.2.1	turquoise	TRUE
Solyc09g015850.2.1	royalblue	TRUE
Solyc09g015860.1.1	royalblue	TRUE
Solyc09g015870.2.1	royalblue	TRUE
Solyc09g015890.2.1	turquoise	TRUE
Solyc09g016950.2.1	turquoise	TRUE
Solyc09g018040.1.1	turquoise	TRUE
Solyc09g018060.2.1	turquoise	TRUE
Solyc09g018250.2.1	turquoise	TRUE
Solyc09g018430.2.1	turquoise	TRUE
Solyc09g018440.1.1	turquoise	TRUE
Solyc09g018460.1.1	greenyellow	TRUE
Solyc09g018740.1.1	magenta	TRUE
Solyc09g018750.2.1	turquoise	TRUE
Solyc09g018760.2.1	turquoise	TRUE
Solyc09g018780.2.1	turquoise	TRUE
Solyc09g018790.2.1	turquoise	TRUE
Solyc09g018950.2.1	turquoise	TRUE
Solyc09g019980.2.1	turquoise	TRUE
Solyc09g020000.2.1	greenyellow	TRUE
Solyc09g020010.1.1	darkred	TRUE
Solyc09g020110.2.1	turquoise	TRUE
Solyc09g020190.2.1	lightgreen	TRUE
Solyc09g025240.2.1	turquoise	TRUE
Solyc09g025250.2.1	turquoise	TRUE
Solyc09g025270.2.1	turquoise	TRUE
Solyc09g030480.1.1	turquoise	TRUE
Solyc09g031590.2.1	greenyellow	TRUE
Solyc09g031690.2.1	turquoise	TRUE
Solyc09g031700.2.1	turquoise	TRUE
Solyc09g031790.2.1	magenta	TRUE
Solyc09g031880.1.1	greenyellow	TRUE
Solyc09g031900.2.1	turquoise	TRUE
Solyc09g042290.1.1	darkred	TRUE
Solyc09g042670.2.1	turquoise	TRUE
Solyc09g042700.2.1	lightgreen	TRUE
Solyc09g042750.2.1	turquoise	TRUE
Solyc09g042780.2.1	darkred	TRUE
Solyc09g047840.2.1	turquoise	TRUE
Solyc09g047860.1.1	turquoise	TRUE
Solyc09g047900.1.1	turquoise	TRUE
Solyc09g047930.1.1	magenta	TRUE
Solyc09g050020.1.1	royalblue	TRUE
Solyc09g050040.1.1	royalblue	TRUE
Solyc09g055180.2.1	turquoise	TRUE
Solyc09g055310.2.1	magenta	TRUE
Solyc09g055320.1.1	turquoise	TRUE
Solyc09g055340.2.1	magenta	TRUE
Solyc09g055420.1.1	turquoise	TRUE
Solyc09g055590.2.1	darkred	TRUE
Solyc09g055700.2.1	turquoise	TRUE
Solyc09g055860.1.1	turquoise	TRUE
Solyc09g055890.2.1	turquoise	TRUE
Solyc09g055940.2.1	turquoise	TRUE
Solyc09g056100.1.1	royalblue	TRUE
Solyc09g056130.2.1	turquoise	TRUE
Solyc09g056260.2.1	turquoise	TRUE
Solyc09g056290.1.1	royalblue	TRUE
Solyc09g056360.2.1	turquoise	TRUE
Solyc09g056390.1.1	turquoise	TRUE
Solyc09g056450.2.1	magenta	TRUE
Solyc09g057650.2.1	darkred	TRUE
Solyc09g057870.2.1	turquoise	TRUE
Solyc09g059020.2.1	turquoise	TRUE
Solyc09g059170.1.1	turquoise	TRUE
Solyc09g059260.2.1	turquoise	TRUE
Solyc09g059290.2.1	turquoise	TRUE
Solyc09g059300.1.1	magenta	TRUE
Solyc09g059460.2.1	turquoise	TRUE
Solyc09g059510.2.1	turquoise	TRUE
Solyc09g059520.2.1	magenta	TRUE
Solyc09g059570.2.1	turquoise	TRUE
Solyc09g059580.1.1	royalblue	TRUE
Solyc09g059630.1.1	lightgreen	TRUE
Solyc09g059950.2.1	turquoise	TRUE
Solyc09g059990.1.1	turquoise	TRUE
Solyc09g060070.1.1	turquoise	TRUE
Solyc09g061250.2.1	greenyellow	TRUE
Solyc09g061340.1.1	turquoise	TRUE
Solyc09g061380.2.1	magenta	TRUE
Solyc09g061440.2.1	turquoise	TRUE
Solyc09g061700.2.1	turquoise	TRUE
Solyc09g061760.1.1	greenyellow	TRUE
Solyc09g061770.1.1	turquoise	TRUE
Solyc09g061930.2.1	royalblue	TRUE
Solyc09g063010.2.1	magenta	TRUE
Solyc09g063070.2.1	magenta	TRUE
Solyc09g064240.2.1	darkred	TRUE
Solyc09g064280.2.1	turquoise	TRUE
Solyc09g064310.2.1	lightgreen	TRUE
Solyc09g064370.2.1	turquoise	TRUE
Solyc09g064380.2.1	turquoise	TRUE
Solyc09g064440.2.1	turquoise	TRUE
Solyc09g064450.2.1	magenta	TRUE
Solyc09g064530.2.1	magenta	TRUE
Solyc09g064540.2.1	turquoise	TRUE
Solyc09g064600.2.1	magenta	TRUE
Solyc09g064610.2.1	turquoise	TRUE
Solyc09g064750.2.1	turquoise	TRUE
Solyc09g064780.2.1	turquoise	TRUE
Solyc09g064790.2.1	turquoise	TRUE
Solyc09g064850.2.1	turquoise	TRUE
Solyc09g064870.2.1	turquoise	TRUE
Solyc09g064890.2.1	greenyellow	TRUE
Solyc09g064940.2.1	turquoise	TRUE
Solyc09g065110.2.1	lightgreen	TRUE
Solyc09g065120.2.1	magenta	TRUE
Solyc09g065200.2.1	greenyellow	TRUE
Solyc09g065290.2.1	turquoise	TRUE
Solyc09g065300.2.1	magenta	TRUE
Solyc09g065330.2.1	lightgreen	TRUE
Solyc09g065380.1.1	greenyellow	TRUE
Solyc09g065400.1.1	magenta	TRUE
Solyc09g065410.2.1	turquoise	TRUE
Solyc09g065420.2.1	turquoise	TRUE
Solyc09g065480.1.1	turquoise	TRUE
Solyc09g065520.2.1	turquoise	TRUE
Solyc09g065540.2.1	turquoise	TRUE
Solyc09g065550.2.1	turquoise	TRUE
Solyc09g065570.2.1	royalblue	TRUE
Solyc09g065600.2.1	lightgreen	TRUE
Solyc09g065610.1.1	turquoise	TRUE
Solyc09g065690.2.1	darkred	TRUE
Solyc09g065700.2.1	turquoise	TRUE
Solyc09g065730.2.1	turquoise	TRUE
Solyc09g065820.2.1	turquoise	TRUE
Solyc09g065890.2.1	greenyellow	TRUE
Solyc09g065930.2.1	turquoise	TRUE
Solyc09g065940.2.1	turquoise	TRUE
Solyc09g065950.2.1	darkred	TRUE
Solyc09g066080.1.1	greenyellow	TRUE
Solyc09g066130.2.1	darkred	TRUE
Solyc09g066140.2.1	magenta	TRUE
Solyc09g066410.1.1	royalblue	TRUE
Solyc09g066440.2.1	turquoise	TRUE
Solyc09g066470.2.1	turquoise	TRUE
Solyc09g072570.2.1	darkred	TRUE
Solyc09g072610.2.1	turquoise	TRUE
Solyc09g072640.2.1	turquoise	TRUE
Solyc09g072650.2.1	turquoise	TRUE
Solyc09g072680.1.1	lightgreen	TRUE
Solyc09g072700.2.1	greenyellow	TRUE
Solyc09g072730.1.1	turquoise	TRUE
Solyc09g072870.2.1	lightgreen	TRUE
Solyc09g072980.2.1	turquoise	TRUE
Solyc09g073000.2.1	magenta	TRUE
Solyc09g074060.2.1	turquoise	TRUE
Solyc09g074110.2.1	turquoise	TRUE
Solyc09g074210.2.1	lightgreen	TRUE
Solyc09g074240.1.1	lightgreen	TRUE
Solyc09g074250.2.1	greenyellow	TRUE
Solyc09g074330.2.1	magenta	TRUE
Solyc09g074360.2.1	lightgreen	TRUE
Solyc09g074560.2.1	turquoise	TRUE
Solyc09g074650.2.1	darkred	TRUE
Solyc09g074660.2.1	turquoise	TRUE
Solyc09g074740.2.1	greenyellow	TRUE
Solyc09g074750.2.1	greenyellow	TRUE
Solyc09g074840.2.1	turquoise	TRUE
Solyc09g074850.2.1	darkred	TRUE
Solyc09g074870.2.1	turquoise	TRUE
Solyc09g074890.1.1	magenta	TRUE
Solyc09g074900.2.1	turquoise	TRUE
Solyc09g074920.2.1	turquoise	TRUE
Solyc09g075010.2.1	turquoise	TRUE
Solyc09g075020.2.1	magenta	TRUE
Solyc09g075100.2.1	greenyellow	TRUE
Solyc09g075150.2.1	turquoise	TRUE
Solyc09g075160.2.1	lightgreen	TRUE
Solyc09g075180.2.1	turquoise	TRUE
Solyc09g075210.2.1	royalblue	TRUE
Solyc09g075220.1.1	turquoise	TRUE
Solyc09g075260.2.1	turquoise	TRUE
Solyc09g075270.1.1	turquoise	TRUE
Solyc09g075290.2.1	lightgreen	TRUE
Solyc09g075300.2.1	turquoise	TRUE
Solyc09g075350.2.1	greenyellow	TRUE
Solyc09g075370.2.1	lightgreen	TRUE
Solyc09g075380.1.1	turquoise	TRUE
Solyc09g075400.2.1	turquoise	TRUE
Solyc09g075450.2.1	turquoise	TRUE
Solyc09g075460.2.1	turquoise	TRUE
Solyc09g075470.2.1	turquoise	TRUE
Solyc09g075480.2.1	turquoise	TRUE
Solyc09g075520.1.1	darkred	TRUE
Solyc09g075540.1.1	turquoise	TRUE
Solyc09g075610.2.1	turquoise	TRUE
Solyc09g075650.2.1	royalblue	TRUE
Solyc09g075820.2.1	turquoise	TRUE
Solyc09g075830.2.1	darkred	TRUE
Solyc09g075890.2.1	magenta	TRUE
Solyc09g075950.1.1	greenyellow	TRUE
Solyc09g075980.2.1	royalblue	TRUE
Solyc09g076000.2.1	turquoise	TRUE
Solyc09g076020.2.1	greenyellow	TRUE
Solyc09g076030.2.1	darkred	TRUE
Solyc09g082120.2.1	turquoise	TRUE
Solyc09g082150.1.1	magenta	TRUE
Solyc09g082190.1.1	turquoise	TRUE
Solyc09g082230.1.1	turquoise	TRUE
Solyc09g082270.2.1	royalblue	TRUE
Solyc09g082290.2.1	turquoise	TRUE
Solyc09g082390.1.1	turquoise	TRUE
Solyc09g082400.1.1	magenta	TRUE
Solyc09g082510.2.1	turquoise	TRUE
Solyc09g082530.1.1	darkred	TRUE
Solyc09g082560.2.1	turquoise	TRUE
Solyc09g082570.2.1	turquoise	TRUE
Solyc09g082650.2.1	turquoise	TRUE
Solyc09g082670.2.1	turquoise	TRUE
Solyc09g082690.2.1	turquoise	TRUE
Solyc09g082700.2.1	turquoise	TRUE
Solyc09g082780.2.1	turquoise	TRUE
Solyc09g082820.2.1	magenta	TRUE
Solyc09g082940.2.1	turquoise	TRUE
Solyc09g083050.2.1	magenta	TRUE
Solyc09g083230.1.1	greenyellow	TRUE
Solyc09g083240.2.1	turquoise	TRUE
Solyc09g083250.2.1	magenta	TRUE
Solyc09g083290.2.1	turquoise	TRUE
Solyc09g083370.2.1	magenta	TRUE
Solyc09g084460.2.1	greenyellow	TRUE
Solyc09g084480.2.1	greenyellow	TRUE
Solyc09g089560.2.1	darkred	TRUE
Solyc09g089610.2.1	turquoise	TRUE
Solyc09g089680.2.1	royalblue	TRUE
Solyc09g089720.1.1	royalblue	TRUE
Solyc09g089740.2.1	turquoise	TRUE
Solyc09g089750.1.1	lightgreen	TRUE
Solyc09g089780.2.1	turquoise	TRUE
Solyc09g089850.2.1	darkred	TRUE
Solyc09g089860.2.1	darkred	TRUE
Solyc09g090020.2.1	turquoise	TRUE
Solyc09g090060.2.1	magenta	TRUE
Solyc09g090080.1.1	magenta	TRUE
Solyc09g090120.2.1	lightgreen	TRUE
Solyc09g090200.2.1	lightgreen	TRUE
Solyc09g090220.2.1	turquoise	TRUE
Solyc09g090230.1.1	darkred	TRUE
Solyc09g090250.2.1	lightgreen	TRUE
Solyc09g090300.2.1	turquoise	TRUE
Solyc09g090460.2.1	magenta	TRUE
Solyc09g090500.2.1	turquoise	TRUE
Solyc09g090600.2.1	greenyellow	TRUE
Solyc09g090700.1.1	turquoise	TRUE
Solyc09g090760.2.1	royalblue	TRUE
Solyc09g090770.1.1	turquoise	TRUE
Solyc09g090830.2.1	magenta	TRUE
Solyc09g090840.2.1	turquoise	TRUE
Solyc09g090930.2.1	magenta	TRUE
Solyc09g091020.2.1	turquoise	TRUE
Solyc09g091120.2.1	turquoise	TRUE
Solyc09g091170.2.1	magenta	TRUE
Solyc09g091180.2.1	magenta	TRUE
Solyc09g091190.2.1	lightgreen	TRUE
Solyc09g091200.2.1	royalblue	TRUE
Solyc09g091240.2.1	magenta	TRUE
Solyc09g091420.2.1	turquoise	TRUE
Solyc09g091440.2.1	greenyellow	TRUE
Solyc09g091510.2.1	turquoise	TRUE
Solyc09g091570.2.1	magenta	TRUE
Solyc09g091580.2.1	turquoise	TRUE
Solyc09g091690.1.1	turquoise	TRUE
Solyc09g091700.2.1	turquoise	TRUE
Solyc09g091730.2.1	turquoise	TRUE
Solyc09g091740.2.1	lightgreen	TRUE
Solyc09g091750.2.1	turquoise	TRUE
Solyc09g091760.1.1	turquoise	TRUE
Solyc09g091850.2.1	royalblue	TRUE
Solyc09g091980.2.1	turquoise	TRUE
Solyc09g092040.2.1	turquoise	TRUE
Solyc09g092050.2.1	turquoise	TRUE
Solyc09g092070.2.1	magenta	TRUE
Solyc09g092110.2.1	magenta	TRUE
Solyc09g092120.2.1	turquoise	TRUE
Solyc09g092140.2.1	magenta	TRUE
Solyc09g092210.2.1	turquoise	TRUE
Solyc09g092270.2.1	turquoise	TRUE
Solyc09g092300.2.1	magenta	TRUE
Solyc09g092310.1.1	magenta	TRUE
Solyc09g092420.1.1	turquoise	TRUE
Solyc09g092430.2.1	turquoise	TRUE
Solyc09g092450.2.1	greenyellow	TRUE
Solyc09g092460.2.1	royalblue	TRUE
Solyc09g092550.2.1	turquoise	TRUE
Solyc09g092560.2.1	turquoise	TRUE
Solyc09g092590.1.1	turquoise	TRUE
Solyc09g092620.2.1	turquoise	TRUE
Solyc09g092690.2.1	turquoise	TRUE
Solyc09g092740.2.1	turquoise	TRUE
Solyc09g092750.2.1	turquoise	TRUE
Solyc09g097760.2.1	greenyellow	TRUE
Solyc09g097790.1.1	turquoise	TRUE
Solyc09g097800.2.1	turquoise	TRUE
Solyc09g097810.2.1	turquoise	TRUE
Solyc09g097820.2.1	greenyellow	TRUE
Solyc09g097920.1.1	royalblue	TRUE
Solyc09g097960.2.1	turquoise	TRUE
Solyc09g097970.2.1	turquoise	TRUE
Solyc09g098030.2.1	turquoise	TRUE
Solyc09g098170.2.1	turquoise	TRUE
Solyc09g098190.2.1	turquoise	TRUE
Solyc09g098200.2.1	greenyellow	TRUE
Solyc09g098250.2.1	greenyellow	TRUE
Solyc09g098390.2.1	magenta	TRUE
Solyc09g098490.2.1	magenta	TRUE
Solyc09g098530.2.1	turquoise	TRUE
Solyc09g098590.2.1	turquoise	TRUE
Solyc09g098610.1.1	turquoise	TRUE
Solyc10g005020.2.1	turquoise	TRUE
Solyc10g005060.2.1	lightgreen	TRUE
Solyc10g005100.2.1	turquoise	TRUE
Solyc10g005120.1.1	greenyellow	TRUE
Solyc10g005180.2.1	turquoise	TRUE
Solyc10g005330.2.1	turquoise	TRUE
Solyc10g005360.2.1	greenyellow	TRUE
Solyc10g005370.2.1	darkred	TRUE
Solyc10g005410.2.1	turquoise	TRUE
Solyc10g005430.2.1	turquoise	TRUE
Solyc10g005480.2.1	turquoise	TRUE
Solyc10g005490.2.1	greenyellow	TRUE
Solyc10g005540.2.1	greenyellow	TRUE
Solyc10g005550.1.1	turquoise	TRUE
Solyc10g005600.2.1	greenyellow	TRUE
Solyc10g005610.1.1	turquoise	TRUE
Solyc10g005670.1.1	turquoise	TRUE
Solyc10g005750.2.1	turquoise	TRUE
Solyc10g005810.2.1	turquoise	TRUE
Solyc10g005820.1.1	turquoise	TRUE
Solyc10g005900.2.1	magenta	TRUE
Solyc10g006000.2.1	greenyellow	TRUE
Solyc10g006060.2.1	royalblue	TRUE
Solyc10g006070.2.1	lightgreen	TRUE
Solyc10g006090.2.1	magenta	TRUE
Solyc10g006200.2.1	magenta	TRUE
Solyc10g006320.2.1	turquoise	TRUE
Solyc10g006330.2.1	turquoise	TRUE
Solyc10g006350.2.1	greenyellow	TRUE
Solyc10g006400.2.1	darkred	TRUE
Solyc10g006500.2.1	turquoise	TRUE
Solyc10g006520.2.1	lightgreen	TRUE
Solyc10g006540.2.1	turquoise	TRUE
Solyc10g006570.2.1	turquoise	TRUE
Solyc10g006580.2.1	lightgreen	TRUE
Solyc10g006600.2.1	turquoise	TRUE
Solyc10g006710.2.1	magenta	TRUE
Solyc10g006750.2.1	darkred	TRUE
Solyc10g006780.2.1	turquoise	TRUE
Solyc10g006820.2.1	turquoise	TRUE
Solyc10g006930.2.1	darkred	TRUE
Solyc10g006990.2.1	royalblue	TRUE
Solyc10g007000.2.1	turquoise	TRUE
Solyc10g007030.1.1	magenta	TRUE
Solyc10g007100.2.1	turquoise	TRUE
Solyc10g007130.2.1	magenta	TRUE
Solyc10g007140.2.1	turquoise	TRUE
Solyc10g007200.2.1	magenta	TRUE
Solyc10g007260.2.1	magenta	TRUE
Solyc10g007310.1.1	turquoise	TRUE
Solyc10g007320.2.1	turquoise	TRUE
Solyc10g007340.2.1	turquoise	TRUE
Solyc10g007440.2.1	greenyellow	TRUE
Solyc10g007520.1.1	turquoise	TRUE
Solyc10g007700.2.1	turquoise	TRUE
Solyc10g007740.2.1	lightgreen	TRUE
Solyc10g007760.2.1	turquoise	TRUE
Solyc10g007810.2.1	turquoise	TRUE
Solyc10g007850.2.1	turquoise	TRUE
Solyc10g007870.2.1	turquoise	TRUE
Solyc10g007880.2.1	turquoise	TRUE
Solyc10g007900.2.1	turquoise	TRUE
Solyc10g007980.2.1	greenyellow	TRUE
Solyc10g007990.2.1	lightgreen	TRUE
Solyc10g008000.1.1	turquoise	TRUE
Solyc10g008010.2.1	turquoise	TRUE
Solyc10g008040.2.1	greenyellow	TRUE
Solyc10g008050.1.1	royalblue	TRUE
Solyc10g008100.2.1	turquoise	TRUE
Solyc10g008110.2.1	turquoise	TRUE
Solyc10g008150.1.1	turquoise	TRUE
Solyc10g008310.1.1	magenta	TRUE
Solyc10g008320.1.1	turquoise	TRUE
Solyc10g008410.1.1	turquoise	TRUE
Solyc10g008430.1.1	royalblue	TRUE
Solyc10g008460.2.1	turquoise	TRUE
Solyc10g008470.2.1	turquoise	TRUE
Solyc10g008480.2.1	turquoise	TRUE
Solyc10g008510.1.1	turquoise	TRUE
Solyc10g008520.2.1	magenta	TRUE
Solyc10g008560.2.1	darkred	TRUE
Solyc10g008590.1.1	darkred	TRUE
Solyc10g008620.2.1	turquoise	TRUE
Solyc10g008630.2.1	turquoise	TRUE
Solyc10g008660.1.1	turquoise	TRUE
Solyc10g008670.2.1	turquoise	TRUE
Solyc10g008710.2.1	royalblue	TRUE
Solyc10g008720.2.1	darkred	TRUE
Solyc10g008750.2.1	turquoise	TRUE
Solyc10g008780.1.1	turquoise	TRUE
Solyc10g008840.2.1	turquoise	TRUE
Solyc10g008870.2.1	turquoise	TRUE
Solyc10g008880.2.1	turquoise	TRUE
Solyc10g008890.2.1	turquoise	TRUE
Solyc10g008910.1.1	turquoise	TRUE
Solyc10g008950.2.1	turquoise	TRUE
Solyc10g009020.2.1	turquoise	TRUE
Solyc10g009050.2.1	turquoise	TRUE
Solyc10g009160.2.1	turquoise	TRUE
Solyc10g009200.2.1	lightgreen	TRUE
Solyc10g009210.2.1	greenyellow	TRUE
Solyc10g009340.1.1	turquoise	TRUE
Solyc10g009520.2.1	turquoise	TRUE
Solyc10g009530.2.1	magenta	TRUE
Solyc10g011660.2.1	greenyellow	TRUE
Solyc10g011730.2.1	turquoise	TRUE
Solyc10g011740.2.1	magenta	TRUE
Solyc10g011810.2.1	turquoise	TRUE
Solyc10g011870.2.1	lightgreen	TRUE
Solyc10g012210.1.1	greenyellow	TRUE
Solyc10g012220.1.1	royalblue	TRUE
Solyc10g012240.2.1	turquoise	TRUE
Solyc10g012320.1.1	turquoise	TRUE
Solyc10g012370.2.1	turquoise	TRUE
Solyc10g012420.2.1	greenyellow	TRUE
Solyc10g017530.2.1	turquoise	TRUE
Solyc10g017580.2.1	turquoise	TRUE
Solyc10g017940.1.1	turquoise	TRUE
Solyc10g017960.1.1	turquoise	TRUE
Solyc10g018120.1.1	lightgreen	TRUE
Solyc10g018160.1.1	turquoise	TRUE
Solyc10g018260.1.1	greenyellow	TRUE
Solyc10g018390.1.1	turquoise	TRUE
Solyc10g018530.1.1	turquoise	TRUE
Solyc10g018540.1.1	turquoise	TRUE
Solyc10g018600.1.1	turquoise	TRUE
Solyc10g018840.1.1	royalblue	TRUE
Solyc10g018900.1.1	turquoise	TRUE
Solyc10g024470.1.1	lightgreen	TRUE
Solyc10g037880.1.1	royalblue	TRUE
Solyc10g037950.1.1	turquoise	TRUE
Solyc10g037960.1.1	turquoise	TRUE
Solyc10g038080.1.1	turquoise	TRUE
Solyc10g039280.1.1	turquoise	TRUE
Solyc10g039360.1.1	turquoise	TRUE
Solyc10g039370.1.1	darkred	TRUE
Solyc10g044450.1.1	greenyellow	TRUE
Solyc10g044470.1.1	turquoise	TRUE
Solyc10g044480.1.1	darkred	TRUE
Solyc10g044680.1.1	turquoise	TRUE
Solyc10g044710.1.1	turquoise	TRUE
Solyc10g044740.1.1	turquoise	TRUE
Solyc10g044750.1.1	darkred	TRUE
Solyc10g044820.1.1	magenta	TRUE
Solyc10g044840.1.1	turquoise	TRUE
Solyc10g045180.1.1	turquoise	TRUE
Solyc10g045230.1.1	turquoise	TRUE
Solyc10g045290.1.1	turquoise	TRUE
Solyc10g045380.1.1	turquoise	TRUE
Solyc10g045390.1.1	turquoise	TRUE
Solyc10g045400.1.1	turquoise	TRUE
Solyc10g045420.1.1	darkred	TRUE
Solyc10g045490.1.1	lightgreen	TRUE
Solyc10g045580.1.1	turquoise	TRUE
Solyc10g045610.1.1	darkred	TRUE
Solyc10g045620.1.1	turquoise	TRUE
Solyc10g045630.1.1	turquoise	TRUE
Solyc10g047220.1.1	greenyellow	TRUE
Solyc10g047320.1.1	turquoise	TRUE
Solyc10g047330.1.1	turquoise	TRUE
Solyc10g047350.1.1	turquoise	TRUE
Solyc10g047520.1.1	turquoise	TRUE
Solyc10g047640.1.1	turquoise	TRUE
Solyc10g047800.1.1	turquoise	TRUE
Solyc10g047930.1.1	turquoise	TRUE
Solyc10g047950.1.1	lightgreen	TRUE
Solyc10g048030.1.1	turquoise	TRUE
Solyc10g048060.1.1	royalblue	TRUE
Solyc10g049270.1.1	royalblue	TRUE
Solyc10g049570.1.1	magenta	TRUE
Solyc10g049590.1.1	royalblue	TRUE
Solyc10g049740.1.1	turquoise	TRUE
Solyc10g049750.1.1	turquoise	TRUE
Solyc10g049800.1.1	turquoise	TRUE
Solyc10g049870.1.1	turquoise	TRUE
Solyc10g050060.1.1	turquoise	TRUE
Solyc10g050070.1.1	greenyellow	TRUE
Solyc10g050190.1.1	greenyellow	TRUE
Solyc10g050210.1.1	magenta	TRUE
Solyc10g050260.1.1	turquoise	TRUE
Solyc10g050450.1.1	magenta	TRUE
Solyc10g050520.1.1	greenyellow	TRUE
Solyc10g050840.1.1	turquoise	TRUE
Solyc10g050850.1.1	magenta	TRUE
Solyc10g050920.1.1	turquoise	TRUE
Solyc10g051310.1.1	turquoise	TRUE
Solyc10g051340.1.1	turquoise	TRUE
Solyc10g052510.1.1	darkred	TRUE
Solyc10g052520.1.1	turquoise	TRUE
Solyc10g052600.1.1	lightgreen	TRUE
Solyc10g052660.1.1	lightgreen	TRUE
Solyc10g052880.1.1	turquoise	TRUE
Solyc10g054100.1.1	turquoise	TRUE
Solyc10g054110.1.1	turquoise	TRUE
Solyc10g054330.1.1	turquoise	TRUE
Solyc10g054400.1.1	turquoise	TRUE
Solyc10g054560.1.1	turquoise	TRUE
Solyc10g054570.1.1	turquoise	TRUE
Solyc10g054660.1.1	turquoise	TRUE
Solyc10g054670.1.1	turquoise	TRUE
Solyc10g054850.1.1	turquoise	TRUE
Solyc10g054900.1.1	turquoise	TRUE
Solyc10g054930.1.1	turquoise	TRUE
Solyc10g055240.1.1	magenta	TRUE
Solyc10g055250.1.1	turquoise	TRUE
Solyc10g055410.1.1	darkred	TRUE
Solyc10g055520.1.1	turquoise	TRUE
Solyc10g055540.1.1	turquoise	TRUE
Solyc10g055620.1.1	turquoise	TRUE
Solyc10g055640.1.1	turquoise	TRUE
Solyc10g055660.1.1	turquoise	TRUE
Solyc10g055710.1.1	lightgreen	TRUE
Solyc10g055740.1.1	turquoise	TRUE
Solyc10g055810.1.1	turquoise	TRUE
Solyc10g061880.1.1	royalblue	TRUE
Solyc10g061950.1.1	turquoise	TRUE
Solyc10g061970.1.1	greenyellow	TRUE
Solyc10g062180.1.1	royalblue	TRUE
Solyc10g062200.1.1	turquoise	TRUE
Solyc10g074350.1.1	turquoise	TRUE
Solyc10g074520.1.1	lightgreen	TRUE
Solyc10g074650.1.1	turquoise	TRUE
Solyc10g074860.1.1	turquoise	TRUE
Solyc10g074890.1.1	turquoise	TRUE
Solyc10g074990.1.1	magenta	TRUE
Solyc10g075160.1.1	turquoise	TRUE
Solyc10g076220.1.1	magenta	TRUE
Solyc10g076250.1.1	royalblue	TRUE
Solyc10g076290.1.1	magenta	TRUE
Solyc10g076480.1.1	lightgreen	TRUE
Solyc10g076530.1.1	greenyellow	TRUE
Solyc10g076600.1.1	darkred	TRUE
Solyc10g076690.1.1	greenyellow	TRUE
Solyc10g076720.1.1	turquoise	TRUE
Solyc10g076860.1.1	magenta	TRUE
Solyc10g076890.1.1	turquoise	TRUE
Solyc10g076910.1.1	turquoise	TRUE
Solyc10g076940.1.1	turquoise	TRUE
Solyc10g077010.1.1	turquoise	TRUE
Solyc10g077100.1.1	turquoise	TRUE
Solyc10g078190.1.1	turquoise	TRUE
Solyc10g078240.1.1	turquoise	TRUE
Solyc10g078280.2.1	magenta	TRUE
Solyc10g078320.1.1	turquoise	TRUE
Solyc10g078490.1.1	darkred	TRUE
Solyc10g078520.1.1	greenyellow	TRUE
Solyc10g078550.1.1	darkred	TRUE
Solyc10g078700.1.1	turquoise	TRUE
Solyc10g078790.1.1	turquoise	TRUE
Solyc10g078930.1.1	turquoise	TRUE
Solyc10g078960.1.1	lightgreen	TRUE
Solyc10g079010.1.1	greenyellow	TRUE
Solyc10g079020.1.1	greenyellow	TRUE
Solyc10g079120.1.1	turquoise	TRUE
